Date/Time,Power,Wind_speed,Theoretical_power,Loss,x_com,y_com,T_1
2018-12-20 00:00:00,20.300577299935473,5.9649746077401264,899.5263312465823,879.2257539466468,4.59047065296892,2.4799539160692876,22.83814946242741
2018-12-20 01:00:00,17.76300513744354,5.621489167213437,790.4251895603336,772.66218442289,4.057679652782107,2.569998687158143,20.300577299935473
2018-12-20 02:00:00,15.225432974951605,5.278003726686748,681.3240478740848,666.0986148991332,3.524888652595294,2.6600434582469985,17.76300513744354
2018-12-20 03:00:00,12.687860812459672,4.934518286160058,572.2229061878361,559.5350453753763,2.9920976524084812,2.750088229335854,15.225432974951605
2018-12-20 04:00:00,10.150288649967738,4.591032845633368,463.1217645015872,452.9714758516195,2.4593066522216684,2.84013300042471,12.687860812459672
2018-12-20 05:00:00,7.612716487475804,4.247547405106679,354.0206228153386,346.40790632786275,1.9265156520348565,2.9301777715135655,10.150288649967738
2018-12-20 06:00:00,5.075144324983867,3.9040619645799888,244.91948112908972,239.84433680410575,1.3937246518480437,3.020222542602421,7.612716487475804
2018-12-20 07:00:00,2.5375721624919336,3.5605765240532996,135.81833944284108,133.28076728034898,0.8609336516612309,3.1102673136912764,5.075144324983867
2018-12-20 08:00:00,0.0,3.21709108352661,26.717197756592196,26.717197756592196,0.32814265147441923,3.200312084780132,2.5375721624919336
2018-12-20 09:00:00,0.0,2.7063252329826324,0.0,0.0,0.4640044590013361,2.571784866890415,0.0
2018-12-20 10:00:00,0.0,2.7887297868728576,6.702543979703474,6.702543979703474,-0.11658940967076281,2.7795089130055706,0.0
2018-12-20 11:00:00,0.0,2.725775991167335,7.094145742921192,7.094145742921192,-0.24958936866535517,2.300124995837315,0.0
2018-12-20 12:00:00,0.0,2.6628221954618128,7.48574750613891,7.48574750613891,-0.3825893276599475,1.8207410786690597,0.0
2018-12-20 13:00:00,0.0,2.59986839975629,7.877349269356628,7.877349269356628,-0.5155892866545398,1.3413571615008044,0.0
2018-12-20 14:00:00,0.0,2.5369146040507675,8.268951032574346,8.268951032574346,-0.6485892456491322,0.861973244332549,0.0
2018-12-20 15:00:00,0.0,2.473960808345245,8.660552795792064,8.660552795792064,-0.7815892046437246,0.3825893271642937,0.0
2018-12-20 16:00:00,0.0,2.4110070126397227,9.052154559009782,9.052154559009782,-0.9145891636383169,-0.09679459000396173,0.0
2018-12-20 17:00:00,0.0,2.3480532169342,9.4437563222275,9.4437563222275,-1.0475891226329093,-0.5761785071722173,0.0
2018-12-20 18:00:00,0.0,2.43409403165181,0.0,0.0,-0.5613532387393162,-2.228088006283247,0.0
2018-12-20 19:00:00,0.0,2.7053803205490072,9.066254914162075,9.066254914162075,-0.8427277695057696,-2.448848964710906,0.0
2018-12-20 20:00:00,0.0,1.8411378065744968,0.0,0.0,-1.0899068763390405,-1.4501455271078818,0.0
2018-12-20 21:00:00,0.0,2.4307359755039175,7.188514303958975,7.188514303958975,-1.041764040038444,-2.167018987676394,0.0
2018-12-20 22:00:00,0.0,3.02880299091339,10.87191740952265,10.87191740952265,-0.6347337371758535,-2.961533913520797,0.0
2018-12-20 23:00:00,0.0,2.65084528923034,0.0,0.0,-0.7276154484298548,-2.5074212921954446,0.0
2018-12-21 00:00:00,0.0,2.57215539614359,0.0,0.0,-1.4801739455024574,-2.0837951832567962,0.0
2018-12-21 01:00:00,0.0,2.99890351295471,10.50817040399715,10.50817040399715,-1.0807911243934574,-2.796518344946297,0.0
2018-12-21 02:00:00,0.0,3.0105729103088303,16.3472760444747,16.3472760444747,-0.3217958453762455,-2.993325355216831,0.0
2018-12-21 03:00:00,0.0,3.0537500381469704,17.9511265487672,17.9511265487672,-1.6578282116201633,-2.5645652489727992,0.0
2018-12-21 04:00:00,226.2487619717909,3.890131195386247,241.6971535116487,15.448391539857834,-3.1428250694211926,-1.0625865177116995,0.0
2018-12-21 05:00:00,452.4975239435818,4.726512352625524,465.4431804745302,12.945656530948467,-4.627821927222222,0.4393922135494001,226.2487619717909
2018-12-21 06:00:00,0.0,1.9255016843477852,0.0,0.0,-1.773102389151676,0.5714143756091163,452.4975239435818
2018-12-21 07:00:00,0.0,2.379098343849176,5.1182583529654995,5.1182583529654995,-2.0738255253694917,-0.777560869946908,0.0
2018-12-21 08:00:00,174.08914566039994,4.011888742446895,149.63598182274168,-24.45316383765823,-3.634662197146155,-1.6272108100440008,0.0
2018-12-21 09:00:00,173.73595937093057,4.045299013455703,144.59916484130162,-29.13679452962896,-3.8919999314254934,-0.9845368707280313,174.08914566039994
2018-12-21 10:00:00,477.6710891723628,5.496419707934057,494.73764728292235,17.066558110559534,-5.441990354263692,-0.7399252351866226,173.73595937093057
2018-12-21 11:00:00,516.1722920735671,5.632047653198238,539.0430095776093,22.870717504042158,-5.431649425850847,-1.449838343431016,477.6710891723628
2018-12-21 12:00:00,958.5287272135387,7.029517173767085,1057.9680136642776,99.43928645073886,-6.3768057608382245,-2.9190931103591318,516.1722920735671
2018-12-21 13:00:00,1355.4004923502569,7.913456598917637,1486.9299266684432,131.52943431818656,-7.024992516408148,-3.6307688546571857,958.5287272135387
2018-12-21 14:00:00,1334.1192728678345,8.010763486226393,1568.3073330883706,234.1880602205358,-6.4186135444817145,-4.781130341171274,1355.4004923502569
2018-12-21 15:00:00,582.3905080159501,6.103067318598426,670.1789649151659,87.7884568992157,-4.76312992541929,-3.813657648905709,1334.1192728678345
2018-12-21 16:00:00,1861.31634521484,8.700235923131302,1964.62521789159,103.30887267675,-7.031732095093138,-5.092591292581855,582.3905080159501
2018-12-21 17:00:00,1324.0570882161435,7.496849695841465,1302.6440600147191,-21.41302820142452,-5.652607542657357,-4.904826697924024,1861.31634521484
2018-12-21 18:00:00,943.7214660644521,6.71656703948974,926.6005136990001,-17.120952365452144,-5.443899173553919,-3.8692816495321467,1324.0570882161435
2018-12-21 19:00:00,1638.0551350911435,8.25035953521728,1689.496980753578,51.441845662434844,-6.653421539827719,-4.797081278908453,943.7214660644521
2018-12-21 20:00:00,1529.1484374999957,7.883188962936395,1504.0320879551145,-25.116349544881285,-6.672521013278604,-4.078170162969703,1638.0551350911435
2018-12-21 21:00:00,1675.1991170247384,8.345737775166823,1784.1726438466897,108.97352682195134,-7.141277712758655,-4.160329510006657,1529.1484374999957
2018-12-21 22:00:00,1366.41682942708,7.591337839762365,1310.4792286684633,-55.93760075861663,-6.060602717128078,-4.495128421263498,1675.1991170247384
2018-12-21 23:00:00,1906.9383544921832,8.79665199915567,2035.7977990708434,128.85944457866006,-7.9308002614743245,-3.783168863167641,1366.41682942708
2018-12-22 00:00:00,3348.86340332031,12.017756621042833,3419.7921609136934,70.92875759338351,-11.004567653319034,-4.819027117231344,1906.9383544921832
2018-12-22 01:00:00,2658.6626383463513,9.80972019831338,2660.78274352415,2.120105177798299,-8.67140390963304,-4.568054518261739,3348.86340332031
2018-12-22 02:00:00,3277.015014648435,11.44186830520625,3369.8022915444963,92.78727689606187,-10.327114944202686,-4.922513433590191,2658.6626383463513
2018-12-22 03:00:00,3340.6980387369767,11.703925132751435,3419.6841995170685,78.9861607800915,-10.502288290474647,-5.163990955154675,3277.015014648435
2018-12-22 04:00:00,3472.8293050130183,12.098899841308535,3534.0737786813656,61.24447366834685,-10.870329574174967,-5.300823452347211,3340.6980387369767
2018-12-22 05:00:00,3551.4300130208317,12.375918388366651,3553.5487551463716,2.1187421255398626,-11.034765505120285,-5.594639834340751,3472.8293050130183
2018-12-22 06:00:00,3530.0894775390584,12.577500025431249,3552.14107622763,22.051598688571705,-11.835450830670377,-4.168057468205966,3551.4300130208317
2018-12-22 07:00:00,3479.6837972005173,12.497815291086786,3538.9454421498217,59.26164494930496,-11.425402158439168,-5.058951412568563,3530.0894775390584
2018-12-22 08:00:00,3359.7856852213517,11.898569901784219,3455.876256401567,96.09057118021504,-10.955546310805863,-4.6125368805998095,3479.6837972005173
2018-12-22 09:00:00,2753.1028238932267,10.446799914042105,2976.5414333142276,223.4386094210016,-9.376548210729378,-4.581819752419392,3359.7856852213517
2018-12-22 10:00:00,2785.090983072913,10.292210419972712,2891.036621858715,105.94563878580168,-9.212928644423346,-4.512622245452867,2753.1028238932267
2018-12-22 11:00:00,3032.2323404947897,10.910258452097544,3170.469563440982,138.23722294619165,-9.876025314650699,-4.63306649508387,2785.090983072913
2018-12-22 12:00:00,2414.1951497395835,9.564455747604343,2448.6100986042798,34.41494886469661,-8.624975502921936,-4.113093605933929,3032.2323404947897
2018-12-22 13:00:00,3524.5010172526017,11.775243441263767,3479.36327056684,-45.13774668576169,-10.10828517379657,-5.954191353885645,2414.1951497395835
2018-12-22 14:00:00,3368.4408365885406,11.74535163243605,3391.042471479613,22.60163489107337,-10.806825541367454,-4.561809538433454,3524.5010172526017
2018-12-22 15:00:00,3601.756103515623,13.081966718037899,3599.140576547452,-2.6155269681716313,-11.723205647526305,-5.797609800106975,3368.4408365885406
2018-12-22 16:00:00,3546.1972249348933,12.524658362070683,3573.3924670797246,27.19524214483158,-10.385025915093427,-6.987178816393631,3601.756103515623
2018-12-22 17:00:00,3599.534667968747,12.447133382161402,3569.9428262239157,-29.591841744831527,-10.029333508559752,-7.368428302466995,3546.1972249348933
2018-12-22 18:00:00,3333.466186523436,11.68841346104935,3461.1744981613733,127.70831163793657,-9.312378305799212,-7.060593572062422,3599.534667968747
2018-12-22 19:00:00,3404.0053304036433,11.879669984181684,3494.7766164980217,90.77128609437818,-9.7003873655007,-6.856874217210835,3333.466186523436
2018-12-22 20:00:00,2726.4901936848933,10.41320323944085,3011.045861921855,284.5556682369616,-7.933295254532163,-6.729332252723069,3404.0053304036433
2018-12-22 21:00:00,2218.7586669921848,9.482023715972899,2451.5772102998935,232.8185433077084,-6.7987686822338285,-6.597583723797672,2726.4901936848933
2018-12-22 22:00:00,3241.2585042317664,11.248814900716082,3336.232503524208,94.9739992924414,-8.321617087469575,-7.5628705365287585,2218.7586669921848
2018-12-22 23:00:00,3565.842122395832,12.720006624857549,3575.08253033179,9.24040793595835,-10.163351647792929,-7.604097193670415,3241.2585042317664
2018-12-23 00:00:00,3595.8629964192683,12.76819181442255,3593.1936890989386,-2.6693073203298354,-10.807554659807101,-6.796420275300799,3565.842122395832
2018-12-23 01:00:00,3597.0421549479165,13.244489987691201,3596.4617761021786,-0.5803788457381719,-11.245238562998159,-6.994174893130115,3595.8629964192683
2018-12-23 02:00:00,3601.1096598307286,12.970469951629584,3596.509308768073,-4.6003510626550606,-11.082994838474562,-6.734177894333121,3597.0421549479165
2018-12-23 03:00:00,3584.167154947914,12.507219791412282,3565.7697968124103,-18.397358135503207,-10.516252105302941,-6.7640585485650675,3601.1096598307286
2018-12-23 04:00:00,3600.0522054036433,13.569749991098986,3598.7835288231713,-1.2686765804717197,-10.983112415953707,-7.963290960785156,3584.167154947914
2018-12-23 05:00:00,3601.661010742185,13.598369757334332,3600.0,-1.661010742184999,-10.514054555676495,-8.600753833959596,3600.0522054036433
2018-12-23 06:00:00,3600.916015624997,13.224105040232267,3597.64351773747,-3.2724978875265456,-9.718233801384029,-8.933979173321813,3601.661010742185
2018-12-23 07:00:00,3561.579833984373,12.21651999155675,3529.9809030529345,-31.598930931438343,-7.986105462225605,-9.242058266782927,3600.916015624997
2018-12-23 08:00:00,3396.7189127604147,11.652450084686217,3434.666006759397,37.9470939989817,-7.285989786871265,-9.061331402818306,3561.579833984373
2018-12-23 09:00:00,2939.45198567708,10.70967912673945,3132.7797147313136,193.3277290542334,-6.507787075162931,-8.461189519245297,3396.7189127604147
2018-12-23 10:00:00,2346.4172363281214,9.36834541956583,2381.718604761693,35.301368433571575,-3.453152806493117,-8.707266078009246,2939.45198567708
2018-12-23 11:00:00,1989.66534423828,8.626592953999833,1913.6364760327717,-76.02886820550827,-2.5306069319509508,-8.207716196853896,2346.4172363281214
2018-12-23 12:00:00,1284.3495381673138,7.421928882598871,1279.7328872079856,-4.61665095932824,-1.496736443539011,-7.211965723380664,1989.66534423828
2018-12-23 13:00:00,1948.5033162434868,8.689309597015377,1978.066185822567,29.56286957908054,-3.9599216945778366,-7.722651509264915,1284.3495381673138
2018-12-23 14:00:00,1962.7102864583285,8.697346607844032,1960.138313374885,-2.5719730834433676,-2.431323147562527,-8.280788622260673,1948.5033162434868
2018-12-23 15:00:00,1990.2078247070267,8.834734916687006,2055.5138647189465,65.30604001191993,-0.4902095202096091,-8.751542949662031,1962.7102864583285
2018-12-23 16:00:00,1081.3567606608044,7.146492560704544,1097.9341543000296,16.577393639225267,-1.2253918225747757,-6.999399074182166,1990.2078247070267
2018-12-23 17:00:00,1709.81850179036,8.286311388015742,1701.041453143175,-8.777048647184907,-1.9769247171234579,-8.03331685581191,1081.3567606608044
2018-12-23 18:00:00,1413.5774943033814,7.648252169291172,1341.763394933645,-71.81409936973664,-1.8139553122021923,-7.410787426133733,1709.81850179036
2018-12-23 19:00:00,1972.4923299153616,8.853691736857082,2055.664538655323,83.17220873996173,1.0896642877283778,-8.752325094660781,1413.5774943033814
2018-12-23 20:00:00,1415.1376546223917,7.822367270787552,1447.2445803871033,32.10692576471149,0.549678226376665,-7.788017320121708,1972.4923299153616
2018-12-23 21:00:00,752.6294759114579,6.397180159886673,775.8578027900934,23.228326878635357,-0.5274670027197902,-6.337664918929742,1415.1376546223917
2018-12-23 22:00:00,524.9931793212885,5.839315493901567,575.5345751237652,50.5413958024767,-0.1474741934426638,-5.831948130233943,752.6294759114579
2018-12-23 23:00:00,485.05156453450485,5.829854647318521,569.859711713905,84.80814717940017,0.08523013268100728,-5.728562371032331,524.9931793212885
2018-12-24 00:00:00,617.7892150878899,6.250662644704181,717.3429642508805,99.55374916299054,-2.4320126241275246,-5.749522970974323,485.05156453450485
2018-12-24 01:00:00,984.2747904459621,7.039519548416134,1036.6891006153282,52.41431016936618,-3.9585418510989947,-5.802194788605703,617.7892150878899
2018-12-24 02:00:00,1308.6832071940087,7.683051824569696,1363.9557724533367,55.27256525932804,-5.350051058009494,-5.489016777093785,984.2747904459621
2018-12-24 03:00:00,1900.3364664713501,9.11591513951619,2219.9311218355183,319.59465536416843,-7.83193588177262,-4.5694197130196255,1308.6832071940087
